label	text_a
肖战	转发理由:咋还抢人了肖战是小飞侠的//@学术民工周上进:可以但是没必要原始用户:-小九妹-转发内容:OPPO给大众的title是明星家族新成员，给自己OPPO内部的title是老公！💢
肖战	请五月和这个世界都对你好一点[微风]平安喜乐喜欢你.所以渴望你可以被世间所有美好怀抱所以希望你努力过的每一个瞬间都不被辜负所以愿陪你一起越过漫漫岁月里这难能可贵的时光xz
肖战	嘿嘿…栗子真的太好吃了🌰再来一点吧
肖战	水星计划点赞开始啦！速度pick你最爱的应援曲（@网易云音乐）
肖战	阿战人生最大的馈赠，就是愿意把心空出一个地方，永远地铭记一个人的名字。Therealdeathisthatnooneintheworldremembersyou.这是我能接受的，对生死的最浪漫的理解。分享的@绿洲动态：想念绿洲
肖战	转发理由:为公益助力，一起加油原始用户:丸子呀DAYTOY转发内容:战疫助农：通过推广农民伯伯因疫情滞销的产品，从而可以尽快销售出去。这是一个短期工作，所以大家多宣传是没有问题的，因为可以尽快的帮助把滞销的产品销售出去。公益是需要长期坚持做的事，我们一起力所能及地从身边的点滴做起，行动是最好的语言。希望大家多多支持公益！
肖战	xz朋友们顶一顶扩一扩，知道大家很忙，但是别忘了商务忙中插一个开小灶，今天就最后一天了！还有4％没有完成！‼️📢大家都积极参与一下，品牌爸爸的排面得安排[打call]【多发原创多发原创】没有灵感的宝子可以去帮忙摁棒，记得一定要至少播完完整的一遍再👍📌赴约步骤：𝐒𝐭𝐞𝐩𝟏：右上角搜索“肖战火锅局”进入话题页𝐒𝐭𝐞𝐩𝟐：点击话题页下方“立即参与”𝐒𝐭𝐞𝐩𝟑：拍摄露出开小灶火锅或米饭包装封面（划重点！）的视频，比心召唤肖战𝐒𝐭𝐞𝐩𝟒：发布作品（小灶已贴心地帮我们带上了话题词并@开小灶，直接加入自己的文案即可。Cr.网宣
肖战	xz喜你暖日笑颜，欢你认真一眼。你似晴里阳光，肖肖笛声悠扬，战眸令我回望¹¹₉✨✨✨cr水印
肖战最好的你	xz【指路回兔，不回主超，链接】「每个人最重要的功课就是接受自己，不必因为看到别人的天赋就感到心灰意冷甚至感到绝望。每个人走的路不一样，不用去和别人比较然后把自己逼上绝路，要找到最适合自己的方法，也要相信勤能补拙。对，努力不一定能成功，但不努力一定不会成功。——」肖战余生请多指教肖战语录
肖战正能量艺人	xz肖战正能量艺人肖战公益一路有你星河滚烫你是人间理想💫皓月清凉你是人间曙光💫人海冷漠你是人间炽热💫万世浮沉你是人间归途💫众人平庸你是人间星光💫世事无常你是人间琳琅💫我爱的人肖战💫
支持肖战代言	还有谁不知道我们新包装的真果粒可以买了白色卫衣的小赞太帅了指路jd蒙牛旗舰店哦@真果粒
肖战	实不相瞒，我第一次在网上看到那张大背头戴口罩的图，惊为天人，我在想，踏马早让我看到那组图我早就入坑了。为啥一个人戴口罩也那么帅？？？？一般人戴口罩就看不出来啥了，但肖战那个眼睛的弧度太绝了。
肖战	今天啥都懒得计较[doge]，只想嘚瑟一下！期待斗罗大陆余生请多指教。余生多爱肖战一生只粉一人！
肖战	救命，真的有300个虾虾上当的这骗术也太弱智了不要随便进群❗️不要被骗❗️
肖战斗罗大陆	xz还有人没关注吗
肖战斗罗大陆	xz📣📣📣七点啦七点啦！虾虾们广而告之📣宝贝们来团建看剧啦！！①斗罗14-15集。高能剧集值得【反复】欣赏多发【弹幕】和【评论】友好交流剧情~弹幕无上限，越多越好，评论目标八万！冲冲冲！②斗罗16-17【预告】已经更新了，【预告】也很精彩，值得【反复】观看，正片看累了可以去看16-17预告哦，之前我们怎么看的，现在就怎么看。[笑哈哈]
肖战平安喜乐	170120肖战|长沙·出发✈️是我们奶fufu的桃桃崽🍑肖战好好吃饭呀[给你小心心]xzgg
肖战	我掀起山河奔向你，踏进星辰来访你，我有整个宇宙想讲给你听，你的身后都闪着光。
肖战	今天“饿了吗”和“美图秀秀”开屏是小赞呀周末愉快的开始啦！下午去打卡小战看过的舞台剧✌🏻️上海显示地图
肖战	xz啊啊啊啊啊啊啊啊兔子队长发抖了！！今年的惊喜来得更早一点！速速去摁棒！
肖战正能量艺人	|〖肖战〗愿你所有的幸运，都能不期而遇，也愿你所有的美好，都能如期而至，不念过去，不畏将来，如此安好
早安	早安肖先生🔆生活是属于每个人自己的感受不属于任何别人的看法
肖战余生请多指教	xz如果你爱上了某个星球的一朵花。那么，只要在夜晚仰望星空，就会觉得漫天的繁星就像一朵朵盛开的花。——《小王子》战战，平安喜乐，万事胜意肖战顾魏肖战余生请多指教
肖战	朋友圈背景图|无水印创意壁纸|治愈系美好🌹🌷🖼
肖战斗罗大陆	xz指路秒回，主超链接不回，其他没回的我一定睡着了趁着我还醒着，来为爱而生，生而为爱肖战余生请多指教肖战斗罗大陆
肖战最好的你	xz我来要兔兔啦
肖战余生请多指教	转发理由:转发微博原始用户:Suling_Daytoy转发内容:xz期待肖战斗罗大陆，期待肖战余生请多多指教，这个世界乱糟糟的，而你干干净净，可以悬在我的心上，肖战最帅肖战演技好
肖战唐三	宝贝们，目前有两个热搜大家都铺一下哦~不管有没有广场都发发空间夹层那个是新上的，加热加热xz
电视剧斗罗大陆	转发理由://@肖战·遇肖郎:无论结果是什么，我都会向阳而生，不被打倒！xz原始用户:CCTV电视剧转发内容:【收藏！】史兰客七怪团结一心，便可所向披靡！一幅幅金句海报让你想起了剧中哪个高燃剧情？
肖战	狼来了！过年了！过年了疾冲冲真的是太man了图cr@肖战工作室
肖战斗罗大陆	xz肖战正能量艺人，肖战和粉丝一起热心做公益，肖战演技好，肖战唱歌棒，肖战颜值高，肖战很暖心，肖战人品好，肖战有礼貌，肖战工作努力，肖战非常敬业，肖战尊敬前辈，肖战绅士风度，肖战三观正，肖战引领粉丝越来越优秀，肖战是根正苗红的好艺人！我喜欢肖战！今日[兔子]贴，指路回
肖战	宝贝们，看剧的时候插播一则小寻小权…v榜30Sxz
肖战唐三	xz📣📣📣七点啦七点啦！虾虾们广而告之📣宝贝们来团建看剧啦！！斗罗24-25集。高能剧集值得【反复】欣赏多发【弹幕】和【评论】友好交流剧情~弹幕评论无上限，越多越好！
肖战唐三	xz斗罗大陆风云翻涌，少年唐三傲世群雄。肖战带你身临其境，体验男主角唐三的传奇一生。
肖战余生请多指教	xz【指路回，不回主超链接】“咬定青山不放松，立根原在破岩中。千磨万击还坚劲，任尔东南西北风。”肖战余生请多指教狼殿下肖战
肖战斗罗大陆	今日份求兔，多多益善肖战人品好！肖战三观正！xz
肖战	此时不得不拿出我之前存的几张拍立得肖战的脸真的能鲨人xz
肖战斗罗大陆	xz早晨起来拥抱太阳让身体充满满满的正能量来来来寻艺权力做一下！！还有小玫瑰签到别忘啦
肖战	既许一人以偏爱，愿尽余生之慷慨。@快雪时晴-tutu
肖战	xz此处不需要文案～
肖战	简直鬼故事怎么都没人动呢最基础的东西别人家天天搞这搞那我们就三秒钟的事情也不愿意做不要觉得比人家高那么一点就觉得不需要你了之前30w，现在呢温水煮青蛙是最可怕的
肖战	这个也上了，赶紧铺起来xz
肖战陌森眼镜品牌代言人	转发理由://@1005号虾虾能量客栈:敢于尝试，未来的每一面都多姿多彩！太帅啦原始用户:MOLSION陌森眼镜转发内容:千镜千面每一款都是人生角色的可能每一面都能展现真实的自己2021与陌森眼镜一起去发现自己的每一个角色去直面自己的每一种可能
肖战	转发理由://@赞赞家的有钱-s2:支持维权，每个人都要为自己的言行负责原始用户:易胜华律师转发内容:近期有网友在微博发布消息称，因公开发表针对肖战先生的批评意见而遭受网络暴力。受肖战先生委托，我们发表以下律师声明：我们欢迎一切善意的批评和提醒，坚决反对和抵制一切网络暴力。无论是针对谁的网络暴力，都是违法行为，应当承担相应的法律责任。我们愿意为上述受到网络暴力侵害的当事者提供法律帮助，也愿意为其维权行动提供力所能及的协助。易胜华律师王小艳律师2020年6月30日
肖战斗罗大陆	xz[doge]来了崽儿们，踢踢我给我几只你的兔兔吧
肖战	这个～十五字兔兔我，出了点小状况please.
肖战余生请多指教	xz不管外面的流言蜚语，在我们心中你便是最好的肖战。愿你一生清澈明朗，做你愿意做的事，爱你愿意爱的人肖战
肖战余生请多指教	转发理由:愿你眼中有光，心中有梦，走过春与秋，依然不忘那份勇敢与炙热。☀️愿你怀抱温柔，眼中的世界美好依旧，心底的柔软清晰可愿。愿你所想，如你所愿原始用户:parasolgirl转发内容:肖战顾魏肖战余生请多指教————♡⃛Lᵒᵛᵉ💋ᵧₒᵤ♡⃛————苦海无涯，回…回头是我呀————♡⃛Lᵒᵛᵉ💋ᵧₒᵤ♡⃛————你知道天涯海角子在哪里吗？在哪里我也不知道，但我愿意带你一起去找肖战顾魏肖战余生请多指教
肖战余生请多指教	xz穿过一字一句和你相见，穿越时光的阳照亮今日，汇成歌声温暖每一片心田。【求今日】
肖战	今天感觉自己像只无头苍蝇……
阳光信用	善待自己，使自己成为最好的，比善待别人更有意义。我们除了学会律己，宽容别人，成全别人之外，还要学会成全自己，宽容自己，给自己更多的时间和空间，来不断发展和完善自己。这样，你才生活得充实，幸福。
肖战	本本本人？？？崽崽开心就好分享的@绿洲动态，戳我看看>>绿洲
肖战最好的你	【5.4今日份互捞，指路回】xz这世间青山灼灼星光熠熠
肖战	我们斗罗两个热搜在榜冲冲冲，多发原创加热呀有没有实时都要发！xz
每日一善	[心]【带🔗不吞必回】善有善报，恶有恶报。日行一善累积成大福德。行善不在于大小，哪怕是施舍一分钱，心存善念是最重要的，每天注意自己的身、口、意的行为，你的人生将是一个幸福美满的人生。
肖战我们的歌	转发理由:太好看了，给跪了原始用户:MorningGlory_肖战资源博转发内容:@studiosix👸号更新➡️漫的片|AorB追星赢家小赞[三三蹦跳]
肖战	转发理由:啊啊啊，这是我的宝贝，我的崽好爱他原始用户:森山梨守转发内容:帅哥帅哥帅哥TT
早安	|〖肖战〗春风再美也比不上你的笑容，有幸遇见你。愿你此生平安顺遂，好运连连早安
肖战斗罗大陆	xz来日方长，未来可期，肖战，你配得上世间的美好，值得被世界温柔以待，也值得繁华相送，满天星光
肖战	减肥第一步---远离厨房
肖战	赞比真真是根正苗红
肖战	这是一则抽jiang帖!!为了鼓励大家重视抖的安利产出，正逢今天星动之夜官宣，转发带抽1人送图二的Roseonly永生玫瑰花!兑奖要求，dy主页有十条带tag的安利视频，有光点代言购买记录的[唯粉]。明天晚上10:05开主要还是希望鼓励抖虾多多产出，尤其记得带话题。视频质量好坏没有要求，但是不能太敷衍，比如十条播放量都为个位数的那种肯定不行，更不能抽到jiang后临时发十条。抽到这样的直接重抽，解释权归我。xz抽奖详情
肖战	转发理由://@肖战影音会官微:三言两语，【三】言良语！心怀信念与勇敢，和三哥一起热血闯斗罗！原始用户:肖战工作室转发内容:【三】言良语勇谋藏于心，热血闯斗罗。大家让一让，三哥有话要说[加油]
肖战最好的你	肖战肖战3.15兔兔肖战清爽干净！肖战真诚随性！肖战温暖平和！肖战丰神俊朗！肖战酷帅无比！肖战正能量艺人！肖战踏实认真！肖战积极上进！肖战乐观敬业！肖战礼貌谦逊！肖战有礼有节！肖战演技灵动！肖战最帅肖战最好，我喜欢肖战
狼殿下肖战	xz始于颜值，敬于才华，合于性格，久于善良，终于人品。这就是喜欢你的原因，我们一直都会谨言慎行，期待演员肖战的电视剧和歌手肖战的歌曲！肖战余生请多指教狼殿下肖战
