微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
K202PjNZB,听完@X玖少年团肖战DAYTOY 的策马正少年  前奏就决定是我的年度最佳之一。其实#亚洲新歌榜#上还是有不少好音乐的。  ,,无,无,无,2021-02-15 07:36,三星android智能手机,0,0,0
K202ce1mA,@X玖少年团肖战DAYTOY 我在#明星势力榜#内地榜上为你加油啦，你是我今生唯一的执著哦。棒棒哒！明星势力榜第2位   ,,无,无,无,2021-02-15 07:34,三星android智能手机,0,0,0
K1WX9seoW,我在#微博剧集榜#，看#电视剧斗罗大陆 #，一起来看吧！ 斗罗大陆  ,,无,无,无,2021-02-14 23:44,三星android智能手机,0,0,0
K1WIw3ffI,我在#微博剧集榜#，为#电视剧斗罗大陆#打榜，快来参与打榜吧！ 斗罗大陆  ,,无,无,无,2021-02-14 23:08,三星android智能手机,0,0,0
K1UZgADuG,#肖战最好的你[超话]#  xz  🐇🐇  xz  #肖战余生请多指教# 肖战余生请多指教 xz #肖战斗罗大陆#  肖战斗罗大陆 xz#狼殿下肖战# 狼殿下肖战🎋🐇🎋🐇🎋🐇🎋🐇🎋🐇🎋🐇🎋🐇🎋🐇🎋🐇🎋🐇🎋🐇🎋我莫名其妙的笑了，只因想到了你。假如可以的話，我願意花去生命中的每一分每一秒，陪著你。我不敢说一生都会喜欢你，但至少在看得见你的岁月里，我只会对你一个人好。@X玖少年团肖战DAYTOYCre vd 陈清香2979的微博视频                                 ,,无,无,无,2021-02-14 18:43,肖战最好的你超话,13,2,230
K1UoxsB29,#肖战秘密花园[超话]# xz  🐰🐰  xz  #肖战余生请多指教# 肖战余生请多指教 xz #肖战斗罗大陆#  肖战斗罗大陆 xz#狼殿下肖战# 狼殿下肖战❤🐰❤🐰❤🐰❤🐰❤🐰❤🐰❤🐰❤🐰❤🐰❤🐰❤🐰❤喜欢你有多幸福呢？就像六月的雨，心头的风，像刚吹出的彩色肥皂泡，像化在口中的牛奶糖，像穿云破空的一束光。 你不知道我，我却感受得你对我的好❤🐰❤@X玖少年团肖战DAYTOYCre vd 陈清香2979的微博视频                                 ,,无,无,无,2021-02-14 17:13,肖战秘密花园超话,52,8,232
K1SPj9Owm,我在肖战斗罗大陆超话等级达到LV.12，获得绝世斗罗头衔，小伙伴们快来加入超话一起聊聊吧！超话传送门→#肖战斗罗大陆[超话]#  ,,无,无,无,2021-02-14 13:13,超话,0,0,0
K1QTOkIee,单曲循环快一天，@X玖少年团肖战DAYTOY 这首新歌策马正少年 简直太对我口了，好听！#亚洲新歌榜#  ,,无,无,无,2021-02-14 08:19,三星android智能手机,1,0,0
K1QRDzXcA,@X玖少年团肖战DAYTOY 我在#明星势力榜#内地榜上为你加油啦，你是我今生唯一的执著哦。棒棒哒！明星势力榜第2位   ,,无,无,无,2021-02-14 08:14,三星android智能手机,0,0,0
K1JSn0ItP,#肖战秘密花园[超话]# xz 🐰🐰  xz  #肖战余生请多指教# 肖战余生请多指教 xz #肖战斗罗大陆#  肖战斗罗大陆 xz#狼殿下肖战# 狼殿下肖战🎋🐰🎋🐰🎋🐰🎋🐰🎋🐰🎋🐰🎋🐰🎋🐰🎋🐰🎋🐰🎋🐰🎋从我遇见你，我就喜欢你，越深了解你，就越深爱你，从此余生不寂寞，相互陪伴不离不弃！你站在那儿轻轻一笑，世界就多了许多光彩。🎋🐰🎋@X玖少年团肖战DAYTOYCre vd 陈清香2979的微博视频                                 ,,无,无,无,2021-02-13 14:26,肖战秘密花园超话,45,10,247
K1JbfzX35,"#肖战斗罗大陆[超话]# xz  ❤❤  xz  #肖战余生请多指教# 肖战余生请多指教 xz #肖战斗罗大陆#  肖战斗罗大陆 xz#狼殿下肖战# 狼殿下肖战❤🐰❤🐰❤🐰❤🐰❤🐰❤🐰❤🐰❤🐰❤🐰❤🐰❤🐰❤🐰❤喜欢的歌要慢慢的听 , 喜欢的人要远远的看。 不是不想走进你的视线， 而是你的人生太精彩！ 这个车水马龙的世界， 在你看不到地方， 有许多人都在陪你一起走。❤🐰❤  @X玖少年团肖战DAYTOY Cre vd 陈清香2979的微博视频                                 ",,无,无,无,2021-02-13 12:40,肖战斗罗大陆超话,36,11,271
K1HQUaXGE,#肖战爱心图书馆#予人为乐，与己而乐。我在“肖战爱心图书馆”项目捐款成功！@扬帆计划 肖战爱心图书馆  ,,无,无,无,2021-02-13 09:17,微公益,0,0,0
K1HLJygdW,@X玖少年团肖战DAYTOY 我在#明星势力榜#内地榜上为你加油啦，你是我今生唯一的执著哦。棒棒哒！明星势力榜第2位   ,,无,无,无,2021-02-13 09:04,三星android智能手机,0,0,0
K1Ca6hqHa,#肖战斗罗大陆[超话]# xz  ❤❤  xz  #肖战余生请多指教# 肖战余生请多指教 xz #肖战斗罗大陆#  肖战斗罗大陆 xz#狼殿下肖战# 狼殿下肖战🎐❤🎐❤🎐❤🎐❤🎐❤🎐❤🎐❤🎐❤🎐❤🎐❤🎐❤🎐战战，要每天都好好的，好好吃饭，好好休息，我们也会乖乖的，乖乖爱你，乖乖等你。因为我不知道下一辈子还是否能遇见你。 所以我今生才会那么努力 把最好的给你。🎐❤🎐@X玖少年团肖战DAYTOYCre vd 陈清香2979的微博视频                                 ,,无,无,无,2021-02-12 18:48,肖战斗罗大陆超话,39,10,322
K1ySP3tLB,@X玖少年团肖战DAYTOY 我在#明星势力榜#内地榜上为你加油啦，你是我今生唯一的执著哦。棒棒哒！明星势力榜第2位   ,,无,无,无,2021-02-12 10:27,三星android智能手机,0,0,0
K1vnGmWid,我在#森林驿站#帮助了雪豹，掉落一块拼图碎片，据说集齐有奖励呦。#熊猫守护者#们，快加入驿站一起玩吧！熊猫守护者  原图 ,,http://wx2.sinaimg.cn/large/654f448ely1g3zopuew3sj20en0cbt9l.jpg,无,无,2021-02-12 01:32,熊猫守护者,0,0,0
K1vnw3E1H,我在#森林驿站#帮助了猕猴，获得了爱心和动物卡片。#熊猫守护者#们，快加入驿站一起玩吧！熊猫守护者  原图 ,,http://wx4.sinaimg.cn/large/81c37846ly1g1hgq8i3axj210w1a91kx.jpg,无,无,2021-02-12 01:32,熊猫守护者,0,0,1
K1swLEFQd,#肖战斗罗大陆[超话]#  xz  🐰🐰  xz  #肖战余生请多指教# 肖战余生请多指教 xz #肖战斗罗大陆#  肖战斗罗大陆 xz#狼殿下肖战# 狼殿下肖战🎐🐰🎐🐰🎐🐰🎐🐰🎐🐰🎐🐰🎐🐰🎐🐰🎐🐰🎐🐰🎐🐰🎐🐰🎐遇见你之后， 才懂得什么叫相互守护 在爱你的这件事情上毫无保留， 你默默的努力，虾们默默的陪伴。我的期待有很多，比如睡到自然醒 ，比如醒来就能看到我爱的天气和你。🎐🐰🎐@X玖少年团肖战DAYTOYCre logo             [组图共9张]      原图                             ,,"http://ww4.sinaimg.cn/large/0082XMlggy1gnjrgu4qnfj30u00u0jtx.jpg,http://ww2.sinaimg.cn/large/0082XMlggy1gnjrguuu8uj30u00u0go7.jpg,http://ww4.sinaimg.cn/large/0082XMlggy1gnjrgvsxdxj30u00u0acr.jpg,http://ww1.sinaimg.cn/large/0082XMlggy1gnjrgxpxrrj30u00u0jty.jpg,http://ww4.sinaimg.cn/large/0082XMlggy1gnjrgzobdqj30u00u0go7.jpg,http://ww3.sinaimg.cn/large/0082XMlggy1gnjrh26upxj30u00u0acr.jpg,http://ww2.sinaimg.cn/large/0082XMlggy1gnjrh40fufj30u00u0jty.jpg,http://ww1.sinaimg.cn/large/0082XMlggy1gnjrh5w3mbj30u00u0dj1.jpg,http://ww4.sinaimg.cn/large/0082XMlggy1gnjrh73izvj30u00u0jtx.jpg",无,无,2021-02-11 18:16,肖战斗罗大陆超话,60,11,343
K1ozOiKly,@X玖少年团肖战DAYTOY 我在#明星势力榜#内地榜上为你加油啦，你是我今生唯一的执著哦。棒棒哒！明星势力榜第2位   ,,无,无,无,2021-02-11 08:13,三星android智能手机,0,0,0
K1lmtnDBi,我正在使用#会员头像特权#，换上临时头像，表达我的态度！邀你更换同款头像，与我同抒情，共表态！戳我，换同款临时头像！  ,,无,无,无,2021-02-11 00:02,微博会员中心,0,0,0
K1j7EwsCR,#微博卡片背景# 我正在使用“火锅”会员专属卡片背景，一起来试试吧！ 卡片背景：火锅  ,,无,无,无,2021-02-10 18:20,微博会员中心,0,0,1
K1j3FyYEP,#肖战斗罗大陆[超话]#  xz  🐇🐇  xz  #肖战余生请多指教# 肖战余生请多指教 xz #肖战斗罗大陆#  肖战斗罗大陆 xz#狼殿下肖战# 狼殿下肖战🎋🐇🎋🐇🎋🐇🎋🐇🎋🐇🎋🐇🎋🐇🎋🐇🎋🐇🎋🐇🎋🐇🎋🐇🎋最圓的月亮，等一次要一個月、明早的日出，等一次要一天，而我對你的愛，永不間斷。没有你，我的天空少了一片色彩。没有你，我的世界多了一种思念。🎋🐇🎋@X玖少年团肖战DAYTOYCre vd 陈清香2979的微博视频                                 ,,无,无,无,2021-02-10 18:10,肖战斗罗大陆超话,28,12,239
K1f9vgYWL,@X玖少年团肖战DAYTOY 我在#明星势力榜#内地榜上为你加油啦，你是我今生唯一的执著哦。棒棒哒！明星势力榜第2位   ,,无,无,无,2021-02-10 08:13,三星android智能手机,0,0,0
K18Ts0uMY,#肖战斗罗大陆[超话]# xz ❤❤  xz  #肖战余生请多指教# 肖战余生请多指教 xz #肖战斗罗大陆#  肖战斗罗大陆 xz#狼殿下肖战# 狼殿下肖战❤🐰❤🐰❤🐰❤🐰❤🐰❤🐰❤🐰❤🐰❤🐰❤🐰❤🐰❤🐰❤如果说，太阳是一切快乐和力量的源泉，那么，你就是我心上永不坠落的太阳! 我要你知道，在这个世界上总有一个人是等着你的，不管在什么时候，不管在反正你知道，总有这么个人。❤🐰❤@X玖少年团肖战DAYTOYCre vd 陈清香2979的微博视频                                 ,,无,无,无,2021-02-09 16:17,肖战斗罗大陆超话,34,14,268
K12RpbY1w,今天我升级为VIP4了  ,,无,无,无,2021-02-09 00:56,微博会员中心,0,0,0
K12lD9hAN,终于晋级啦！我的肖战的椒盐味肥虾超话等级升级为LV.11，获得了知名粉丝头衔！快来#肖战的椒盐味肥虾[超话]#恭喜我吧~  ,,无,无,无,2021-02-08 23:37,超话,0,0,0
K10E6ppEY,#肖战斗罗大陆[超话]#  xz  ❤❤  xz  #肖战余生请多指教# 肖战余生请多指教 xz #肖战斗罗大陆#  肖战斗罗大陆 xz#狼殿下肖战# 狼殿下肖战❤🐰❤🐰❤🐰❤🐰❤🐰❤🐰❤🐰❤🐰❤🐰❤🐰❤🐰❤🐰❤喜欢的歌要慢慢的听， 喜欢的人要远远的看。 不是不想走进你的视线， 而是你的人生太精彩！ 这个车水马龙的世界， 在你看不到地方， 有许多人都在陪你一起走  。❤🐰❤@X玖少年团肖战DAYTOYCre vd 陈清香2979的微博视频                                 ,,无,无,无,2021-02-08 19:17,肖战斗罗大陆超话,27,7,244
K0WeipmGz,@X玖少年团肖战DAYTOY 我在#明星势力榜#内地榜上为你加油啦，你是我今生唯一的执著哦。棒棒哒！明星势力榜第2位   ,,无,无,无,2021-02-08 08:03,三星android智能手机,0,0,0
K0Ros6UTc,#肖战斗罗大陆[超话]#  xz  🐰🐰  xz  #肖战余生请多指教# 肖战余生请多指教 xz #肖战斗罗大陆#  肖战斗罗大陆 xz#狼殿下肖战# 狼殿下肖战❤🐰❤🐰❤🐰❤🐰❤🐰❤🐰❤🐰❤🐰❤🐰❤🐰❤🐰❤🐰❤我想，当我看见或者听见你的名字的时候，我的眼神里一定溢满了温柔与深情。你在我身边也好，在天边也罢，想到世界的角落有一个你，觉得整个世界也变得温柔安定了。❤🐰❤@X玖少年团肖战DAYTOYCre vd 陈清香2979的微博视频                                 ,,无,无,无,2021-02-07 19:44,肖战斗罗大陆超话,42,10,278
K0OoftPjq,分享@X玖少年团肖战DAYTOY 的@绿洲 动态：蓝银皮皮草！绿洲  原图 ,,http://wx3.sinaimg.cn/large/0082XMlggy1gneu9yldlrj30u00u00x0.jpg,无,无,2021-02-07 12:05,绿洲APP,1,0,0
K0MTX04Y8,@X玖少年团肖战DAYTOY 我在#明星势力榜#内地榜上为你加油啦，你是我今生唯一的执著哦。棒棒哒！明星势力榜第2位   ,,无,无,无,2021-02-07 08:18,三星android智能手机,0,0,0
K0H65fKPk,#肖战斗罗大陆[超话]# xz  🐰🐰  xz  #肖战余生请多指教# 肖战余生请多指教 xz #肖战斗罗大陆#  肖战斗罗大陆 xz#狼殿下肖战# 狼殿下肖战❤🐰❤🐰❤🐰❤🐰❤🐰❤🐰❤🐰❤🐰❤🐰❤🐰❤🐰❤我莫名其妙的笑了，只因想到了你。假如可以的話，我願意花去生命中的每一分每一秒，陪著你。我不敢说一生都会喜欢你，但至少在看得见你的岁月里，我只会对你一个人好。❤🐰❤@X玖少年团肖战DAYTOYCre vd 陈清香2979的微博视频                                 ,,无,无,无,2021-02-06 17:31,肖战斗罗大陆超话,44,14,245
K0DEGiCE8,@X玖少年团肖战DAYTOY 我在#明星势力榜#内地榜上为你加油啦，你是我今生唯一的执著哦。棒棒哒！明星势力榜第2位   ,,无,无,无,2021-02-06 08:46,三星android智能手机,0,0,0
K0yHM68SI,我在肖战余生请多指教超话等级达到LV.12，获得人气粉丝头衔，小伙伴们快来加入超话一起聊聊吧！超话传送门→#肖战余生请多指教[超话]#  ,,无,无,无,2021-02-05 20:10,超话,0,0,0
K0yuYpx6p,#肖战斗罗大陆[超话]#  xz 🐇🐇  xz  #肖战余生请多指教# 肖战余生请多指教 xz #肖战斗罗大陆#  肖战斗罗大陆 xz#狼殿下肖战# 狼殿下肖战❤🐇❤🐇❤🐇❤🐇❤🐇❤🐇❤🐇❤🐇❤🐇❤🐇❤🐇❤最圓的月亮，等一次要一個月、明早的日出，等一次要一天，而我對你的愛，永不間斷。没有你，我的天空少了一片色彩。没有你，我的世界多了一种思念。❤🐇❤@X玖少年团肖战DAYTOYCre vd 陈清香2979的微博视频                                 ,,无,无,无,2021-02-05 19:38,肖战斗罗大陆超话,38,12,241
K0tXR6ok7,@X玖少年团肖战DAYTOY 我在#明星势力榜#内地榜上为你加油啦，你是我今生唯一的执著哦。棒棒哒！明星势力榜第2位   ,,无,无,无,2021-02-05 08:05,三星android智能手机,0,0,0
K0r5MEacU,我在#森林驿站#帮助了大象，获得了爱心和动物卡片。#熊猫守护者#们，快加入驿站一起玩吧！熊猫守护者  原图 ,,http://wx2.sinaimg.cn/large/81c37846ly1g1hgqgbuwdj210w1a97wh.jpg,无,无,2021-02-05 00:47,熊猫守护者,0,0,1
K0oyhhhX7,#肖战斗罗大陆[超话]# xz 🐇🐇  xz  #肖战余生请多指教# 肖战余生请多指教 xz #肖战斗罗大陆#  肖战斗罗大陆 xz#狼殿下肖战# 狼殿下肖战❤🐇❤🐇❤🐇❤🐇❤🐇❤🐇❤🐇❤🐇❤🐇❤🐇❤🐇❤曾梦见一场旅行，最美的，不是朝阳，不是落日，不是海风呼啸，不是巴山夜雨，而是你。没有月色，没有星辰，没有山河，但有你. 我遇見你很晚， 可我會陪伴你很久。❤🐇❤@X玖少年团肖战DAYTOYCre vd 陈清香2979的微博视频                                 ,,无,无,无,2021-02-04 18:19,肖战斗罗大陆超话,37,9,242
K0kKJpqg5,@X玖少年团肖战DAYTOY 我在#明星势力榜#内地榜上为你加油啦，你是我今生唯一的执著哦。棒棒哒！明星势力榜第2位   ,,无,无,无,2021-02-04 08:38,三星android智能手机,0,0,0
K0gjJuPkK,#肖战斗罗大陆[超话]#xz 🐰🐰  xz  #肖战余生请多指教# 肖战余生请多指教 xz #肖战斗罗大陆#  肖战斗罗大陆 xz#狼殿下肖战# 狼殿下肖战🎐🐰🎐🐰🎐🐰🎐🐰🎐🐰🎐🐰🎐🐰🎐🐰🐇🐰🎐🐰🎐🐰🎐人生总会遇到两个人，一个惊艳了时光，另一个温柔了岁月。这两种你都属于。世界上好的语句太多，都不足够形容你，百闻不如一见，是肖战。@X玖少年团肖战DAYTOYCre vd 陈清香2979的微博视频                                 ,,无,无,无,2021-02-03 21:21,肖战斗罗大陆超话,46,11,269
K0b9exvSX,@X玖少年团肖战DAYTOY 我在#明星势力榜#内地榜上为你加油啦，你是我今生唯一的执著哦。棒棒哒！明星势力榜第2位   ,,无,无,无,2021-02-03 08:11,三星android智能手机,0,0,0
K06gqe1Yj,#肖战斗罗大陆[超话]#  xz 🐰🐰   xz  #肖战余生请多指教# 肖战余生请多指教 xz #肖战斗罗大陆#  肖战斗罗大陆 xz#狼殿下肖战# 狼殿下肖战❤🐰❤🐰❤🐰❤🐰❤🐰❤🐰❤🐰❤🐰❤🐰❤🐰❤🐰❤战战，要每天都好好的，好好吃饭，好好休息，我们也会乖乖的，乖乖爱你，乖乖等你。因为我不知道下一辈子还是否能遇见你。 所以我今生才会那么努力 把最好的给你。❤🐰❤@X玖少年团肖战DAYTOYCre vd 陈清香2979的微博视频                                 ,,无,无,无,2021-02-02 19:45,肖战斗罗大陆超话,24,6,246
K01KX6YjM,@X玖少年团肖战DAYTOY 我在#明星势力榜#内地榜上为你加油啦，你是我今生唯一的执著哦。棒棒哒！明星势力榜第2位   ,,无,无,无,2021-02-02 08:17,三星android智能手机,0,0,0
JFVck5oAE,#肖战斗罗大陆[超话]# xz 🐰🐰  xz  #肖战余生请多指教# 肖战余生请多指教 xz #肖战斗罗大陆#  肖战斗罗大陆 xz#狼殿下肖战# 狼殿下肖战🎐🐰🎐🐰🎐🐰🎐🐰🎐🐰🎐🐰🎐🐰🎐🐰🎐🐰🎐🐰🎐🐰🎐🐰🎐本想把星星摘給你，想想還是算了，我能夠得著星星，卻夠不著你。你是天空最美的那颗 你是我们心中最完美的存在. 我还是很喜欢你 像是花开等待开满春季。🎐🐰🎐@X玖少年团肖战DAYTOYCre vd 陈清香2979的微博视频                                 ,,无,无,无,2021-02-01 22:03,肖战斗罗大陆超话,23,6,260
JFU5p3aO5,我在#森林驿站#帮助了大象，获得了爱心和动物卡片。#熊猫守护者#们，快加入驿站一起玩吧！熊猫守护者  原图 ,,http://wx2.sinaimg.cn/large/81c37846ly1g1hgqgbuwdj210w1a97wh.jpg,无,无,2021-02-01 19:14,熊猫守护者,0,0,1
JFQkb5BL7,我刚使用会员特权送给了@X玖少年团肖战DAYTOY 5朵鲜花，希望陪你从开始到未来的每一个高光时刻，我们一起走花路吧！X玖少年团肖战DAYTOY已收到5884559朵花  ,,无,无,无,2021-02-01 09:39,明星势力榜鲜花,0,0,0
JFQafijf1,@X玖少年团肖战DAYTOY 我在#明星势力榜#内地榜上为你加油啦，你是我今生唯一的执著哦。棒棒哒！明星势力榜第2位   ,,无,无,无,2021-02-01 09:15,三星android智能手机,0,0,0
