text_a	label
转发理由://@呆桃燚:期待微博king，歌手、演员姓名！由演员姓名领衔主演的剧版《斗罗大陆》，上线17天，播放量破20亿。单日最高播放量破2亿！演员姓名饰演的剧版唐三，颜值高，演技棒！欢迎大家一起追剧！原始用户:腾讯视频VIP转发内容:2020全阵容公布群星璀璨，闪耀集结横跨影视歌的超豪华阵容，人气高涨的当红偶像，有口皆碑的实力演员，你喜欢的都在预约直播：	姓名
小型团建—梅花创作活动：手绘组第三组每个作品都是虾虾们的潜心之作，都凝聚着小飞侠们对战战的爱哦！姓名感恩让我们相遇主办方：@小肥虾诗词学习交流博和【与诗行】@泷月丶寒受艺人姓名先生的影响，小飞侠们相聚于此。在姓名先生的一张梅花图的契机下，开启了本次的梅花创作活动。总报道链接：接下来，让我们一起来欣赏手绘组—A组的九个作品吧~1、创作者@带羽毛的妖精，原文链接：创作心路历程：说到梅花，脑海中浮现出来的首先就是这句诗：“看来岂是寻常色，浓淡由他冰雪中”。当看到战哥的画的时候满脑子就只剩了这句话了，然后我就想着那就跟着画一画梅花吧。当然，由于技术渣，落到纸上时除了一棵看着像梅花的树之外什么也没表现出来。画完后又想到，立于冰雪之中，虽傲然不屈，但却显孤独，所以就想有点什么陪着它，所以就有了带着爱心赏梅的猫，于是也就有了这个不伦不类的画。2-4、创作者@邵shao666，原文链接：创作心路历程：家庭亲子艺术创作，带着孩子在小区采生，找到了梅花树的原型，然后一起创作，很好的亲子活动呢！5，创作者@醉美肖如玉，原文链接：创作心路历程：当时看到战战绿洲的梅花图，跟大家一样特别激动啊！百感交集！刚好看到你们组织的这个活动，觉得特别好，通过诗和画来表达内心的情感，这么多日子的悲伤、不甘、隐忍，大家都懂的。6、创作者@laylayfengs，原文链接：创作心路历程：我的画画技术真的是很渣！这么多天后我哥终于出现啦，欢呼过后一个激动我就在备忘录里面捣鼓半天，然后开心的发了朋友圈纪念。在微博上看到这次活动，就带着我的改良版梅花（带着对战战浓浓的爱）来打酱油啦~7、创作者@墨染潇湘y无影剑，原文链接：、创作者@墨染潇湘y无影剑，原文链接：创作心路历程：我是一个随性的人，半生喜无日忧，书画诗词诉忠愁。喜欢琴棋书画、诗词花茶，因为自己喜欢就去自己学习，对于喜欢的事往往会更有热情，就像喜欢姓名一样。参加这次活动是因为寒寒的推荐，在这里我要特别感谢她，我们因为诗词结缘，她是我在微博里认识的第一个朋友。4月10日，姓名在绿洲发了手绘红梅，瞬间思绪万千，所有的情感涌上心头，必须附上一副作品方能表达我的心意！虽然我不会画画，也要学着动笔，只要我们行动起来，就会发现又是一次突破。因为姓名，我们聚在了一起；因为诗词我们联系紧密。粉姓名是一种信仰，走粉战之路必定是一场自我突破与成长。9、创作者@喵的咪喵，原文链接：再次感谢参与的虾虾兔兔们哦~撰文：@小肥虾诗词学习交流博	姓名
姓名宝贝们，很重要的事情，大家顶一顶扩一扩哦📣📣📣1.哥哥微博多多转赞评1.://t.cn/A6tUVHZZ内赞点满，多聊聊天！两条都还没有破双百！2.寻艺权力做一下，太低了太低了，三十秒的事情❗️3超话积分抛一波，第二啦第二啦！！4.纯陆人们今天也要看斗罗哦，多发【弹幕】和【评论】，多和官博互动❗️5.超前点播已经开始，支持正版，人人有责哦买来还可以送给家人朋友看[偷乐]	姓名唐三
姓名承蒙你出现，够我喜欢好多年	姓名余生请多指教
一周年❤️	姓名
转发理由:恭喜@玫瑰星球的小兔子1名用户获得【围巾】。微博官方唯一抽奖工具@微博抽奖平台对本次抽奖进行监督，结果公正有效。公示链接：微博抽奖平台原始用户:5秒樱速转发内容:我累了，懂的来，请一定一定看图一，不然不会给的抽奖详情	姓名
转发理由://@姓名影音会官微:感谢@开小灶官方微博的生日祝福。无论何时，大家都要记得好好吃饭哦～祝生日快乐，平安顺利！原始用户:开小灶官方微博转发内容:生日快乐一起关心柴米油盐，演绎人生滋味，我们在初雪相见，转眼已有三季啦。很有幸能在这个混乱的2020与你并肩而行，呐，快许个愿，一起吃蛋糕	姓名1005生日快乐
转发理由:口碑好我们感谢每一位看了电影的人的肯定，扑了我们任你嘲，不过我依然相信我们哥哥原始用户:Adxyzq转发内容:姓名关于诛仙，我有一点补充一下🙏碧yao和陆雪qi谁是女主这个问题历来都是讨论的焦点，而且上映之后极有可能引起争论和冲突。对此:‼️‼️‼️姓名粉专注小凡即可，聪明一点，不要带粉籍去较真这个问题，不管是热搜、电影超话还是影评相关都不要过多参与！多少人盯着我...全文	姓名
转发理由://@1005号虾虾能量客栈:史兰客七怪携手共进退，三哥冲呀姓名原始用户:电视剧斗罗大陆转发内容:【魂力buff】战局诡谲，危机四起，史兰客七怪携手共进退！@吴宣仪_Betty@高泰宇GTY@刘美彤@Liurn刘润南@丁笑滢@敖子逸	姓名唐三
转发理由://@尼古拉斯-铁树:喜欢你原始用户:呆桃燚转发内容:从舞台到荧幕，歌手到演员，姓名从未停止努力。清醒自持，不骄不躁。姓名带来的作品总是会带给我们惊喜。期待姓名更多的优秀作品！晴天雨天雪天，我喜欢有你的每一天。	姓名
疾冲是侠肝义胆，有情有义的赏金猎人是风流倜傥桀骜不驯嫉恶如仇的晋国世子。疾冲大名李继峣，浪荡江湖时以疾冲为化名。期待电视剧狼殿下，期待疾冲，期待姓名[给你小心心]	狼殿下姓名
Mark今年会很忙哦😁姓名姓名姓名姓名	姓名我们的歌
姓名【7.6】互[兔子]明天就是高考啦。战鲤在此～	姓名正能量艺人
姓名〖姓名〗比喜欢多一点是心动，比心动多一点是爱，比爱多一点是你	姓名斗罗大陆
转发理由://@1005号肥虾饲养部:我们三哥的几个好兄弟都针不戳原始用户:姓名工作室转发内容:众所周知三哥还有三个兄弟，唐三苏、唐三强、唐三爽	姓名
当你珍惜自己的过去，满意自己的现在，乐观自己的未来时，你就站在了生活的最高处。当你明了成功不会造就你，失败不会击垮你，平淡不会淹没你时，你就站在了生命的最高处。	每日一善
"更新后的王者荣耀真是又""丑""！又不好操作!"	姓名
转发理由:小战，这个4亿海报，做的真棒@姓名工作室原始用户:姓名工作室转发内容:与张小凡同行的第17天，电影《诛仙Ⅰ》票房破4亿💪初心炽热，终有回响[心]	姓名
《西江月》｜五十二｜民国军阀翌日晨起，斐夏起来的时候，他已经不在了，留了一支半开的梅花在绸被上。斐夏含笑叹气，坐起来挽发髻，青池看见那支梅花，边收拾边问她少帅什么意思。她细细挽着头发，眼角眉梢却藏不住的甜蜜。“他是在笑我。”“笑您？”青池听不明白。“他想说‘有花堪折直须折，莫待无花空折枝’。”【西江月】姓名民国《西江月》合集姓名民国向	苏战
小室，我的面包它出锅了没啊，捉急。	苏战
今天想要20个小兔兔~走过路过大力兔兔我	姓名最好的你
姓名💫圣诞快乐	姓名
管好自己，好好生活。别一天天净你觉得你觉得！偶像存在的意义是引领你让你变成更好的自己！让你看着ta就心生欢喜，让你有进步且快乐！真的别想太多，很多事不是靠你想来的…开开心心！顺顺利利！Wanna	姓名
这个页面我看累了…各大app都不行我来佛系求多拍的姐妹转一套吧[跪了]一套就好本来想去咸收的…但是放眼望去都是400-500的？？？有多花的这钱拿出来买姓名其他代言不香吗？？	姓名
转发理由:咋还抢人了姓名是小飞侠的//@学术民工周上进:可以但是没必要原始用户:-小九妹-转发内容:OPPO给大众的title是明星家族新成员，给自己OPPO内部的title是老公！💢	姓名
姓名来20个虾虾，踢踢我，给姓名攒积分啦	姓名斗罗大陆
丨萌战嘟嘴系列合集姓名的嘟嘴暴击，这是什么绝世小可爱啊，虾宝宝们，肖氏嘟嘴你学废了吗	姓名余生请多指教
还是再发一遍发在超话里。让更多散虾看到宝子萌，另外说一句，不管是四周年还是生日。换上头像就更要谨言慎行啦！最好就在虾塘里玩，不要出去其他任何地方乱逛啦！把吃瓜换生活号刻在每一个虾爬爬的脑门上【每一个人都应该保证换头像期间绝不在互联网乱跑(包括时事新闻/官方媒体/娱乐圈别家瓜/料等等等等的评论转发区)】姓名	姓名1005生日快乐
hello，我也等你好久了，宝贝	姓名
我的第一套晋儒，感谢@梨花渡--原国色芳华负责人造型师：我善良美丽的学姐摄影师：一位编导小姐姐	姓名
"晚安姓名💫所有属于你努力得来的""奖状""都将会如期而至"	晚安
姓名姓名✨愿你所去之地皆有阳光✨愿你将遇之人皆为良善✨愿你所得皆所期，所失亦无碍。	姓名最好的你
转发理由:转发微博原始用户:QQ音乐转发内容:由倾情演绎的主题曲《策马正少年》正式上线>>披荆斩棘又逆流而上，万般艰难险阻都无法抵挡心中燃烧着的梦。眺望一切，俯瞰一切时，幸得有身边的友情、爱情，一起悠然人间；风刮过，雨淋过，幸得经历危难后终是他们的笑脸。不畏惧天地轮换，眉眼间正是少年。	电视剧斗罗大陆
姓名请帮前排养号❗谢谢[爱你]辛苦了☞	狼殿下姓名
灯光秀用于剧宣！差很多🦐❗❗扩扩重要（都要）姓名最帅	姓名最好的你
姓名好帅好帅	姓名陌森眼镜品牌代言人
姓名忘记了要兔兔，兔兔我，再次表白姓名，520快乐	姓名余生请多指教
转发理由://@惊世公子:姓名，快！吃我！吃我！姓名原始用户:1005号虾虾能量客栈转发内容:帅哥张开了嘴！吃到了什么呢（附p3-p6帅图三张）	姓名
姓名宝贝们，傍晚好，📣📣见扩见顶，不要忘记基础呀❗️❗️1.宝贝们哥哥微博，请多多转赞评，内赞点满！不会还有人没有抡博吧[单身狗]2.花十秒做一下寻权3.再花十秒送三朵小花花给大帅哥送花链接非常非常简单，不要拖，很多人想拖到晚上做最后就忘记啦4.做完了继续追剧继续炖鹅	姓名最好的你
早早早🔆给敲可爱的羡羡一些兔兔吧[兔子]谢谢姓名	姓名余生请多指教
姓名新虾必备特别关注以下微博号❗姓名本人小室@姓名工作室小益@姓名粉丝公益项目组会会@姓名影音会官微网宣@姓名网宣官微阿部@1005号肥虾饲养部小站@1005号虾虾能量客栈守护站@DAYTOY守护站兔毛@兔毛栽培队安利组@姓名全平台安利组小净@DAYTOY·净化战队萝卜@拔萝卜虾虾团骑士@DAYTOY骑士站打假@姓名打假小队辟谣指路❗❗@姓名打假小队@姓名辟谣bot@-战粉辟谣澄清bot-@姓名打假小队@姓名辟谣bot辟谣合集姓名粉丝澄清辟谣姓名澄清辟谣汇总❤《超话》重要❗❗❗❗1️⃣主超，各种产出2️⃣副超，求兔专用3️⃣副超，考古专用4️⃣副超，女友粉专用5️⃣cp超话，姓名是真的6️⃣公益超话，7️⃣数据超话，8️⃣剧超9️⃣剧角色超话🔟待播剧相关词条姓名姓名姓名1️⃣1️⃣姓名表情包1️⃣2️⃣姓名穿搭1️⃣3️⃣姓名壁纸1️⃣4️⃣虾圈运动健身超话	姓名最好的你
分享的@绿洲动态：自我抬头！绿洲	姓名
"战哥…你是专业""拦""自己数据的吗[喵喵]哈哈哈哈哈小会会~你是否有许多问号@姓名全球后援会问:卡点热度被自己爱豆""截胡""怎么搞姓名姓名"	姓名最好的你
二十八『军阀少帅＆天涯歌女』“卿卿，受了伤要哭出来。你已经不是一个人了。”同榻而眠，他知道她身上的每一寸，包括她后背蜿蜒的伤痕……都说百乐门的歌女登台前或多或少因为松懈而受过责罚，那时候他没能在她身边，可是往后……他再也不会叫人伤了她，一下也不会。沾了碘伏的棉棒轻轻拭过她的下颌，斐夏只觉得眼前这个，人们口中的江沪袖卷风云的枭雄这一刻又脆弱又柔情。【见图】【西江月合集】姓名民国《西江月》合集西江月姓名民国向姓名	姓名我喜欢你
